,10905,10961,10982,11038,11161,11176,11208,11243
2020-04-17,4.0443523649785025,7.625389831055688,3.9203800603287897,9.807838306803188,3.5186354753465494,3.285834001911061,5.28429881241992,0.1498313874019388
2020-04-23,3.747891988034539,7.8686039901249805,4.11340782710534,10.041161051300831,3.3406188496652653,3.5106738451725636,5.286794212792656,0.28793376957194106
2020-04-29,3.8821128498018367,7.991420345294235,4.385430915319335,10.54821578571419,3.479291258066157,3.734480906848802,5.4085774773482695,0.39088783140516803
2020-05-05,4.350161082863769,8.012758154286102,3.8474957701999086,10.345163600314573,4.015008647701009,3.461823769653721,5.448097265755508,0.8491454350330745
2020-05-11,4.2198755117901285,8.591281892371956,3.4806646358413795,11.636568423279805,4.08669851794304,3.0586918839391615,5.647795640471453,1.842915215249187
2020-05-17,4.46327562038149,7.97614192847954,3.7572485272295912,11.006679545102772,3.6649530937386086,3.1644822935881853,5.779774115229292,-0.23392814756629043
2020-05-23,3.7681917921343797,9.061122621342877,4.602849965889791,12.37774089451384,3.5401432945215365,3.568861343445837,5.936792500789884,1.415497889914164
2020-05-29,4.071073459854592,8.978793786069515,5.057239092523377,12.51130108110391,3.5688336897962056,4.068982157941392,6.177688408040983,0.5837235979060917
2020-06-04,3.9891378479780397,9.752977956756878,5.295355589595039,13.893409986312143,3.756890394753082,4.135289439439607,6.474081466302926,1.8083534005587332
2020-06-10,4.499056660182539,9.384555546508633,5.283773329418048,13.384959468851049,3.830072286348196,4.41121092684463,6.706140550202604,0.30344008147345924
2020-06-16,4.028853487519177,10.272965014314368,5.754332822781335,13.81303725420517,3.715763494208156,4.069818826970504,6.829228716075433,1.5571505798079404
2020-06-22,4.141284521297042,10.385027796685458,6.1719610774054035,14.235368017147316,3.756208967591661,4.526687593154561,7.067453893976187,1.4568849700585638
2020-06-28,3.9917357498863413,11.13494088795711,6.750310737361118,15.605850411604777,3.7256230402491948,4.572415117493094,7.400593971702578,2.449880698049572
2020-07-04,4.535277313018744,10.85870255154985,6.935456613812405,14.918369192488367,3.8081670583597873,4.732605830596343,7.640670361892007,1.0346792437307712
2020-07-10,4.892687865672153,11.155976639172406,7.048612705740115,15.47937577471204,4.1428562820607,4.86439097074312,7.951033633436329,1.264442324301191
2020-07-16,5.056272254988519,11.494232282994457,7.016761096248284,16.04922985588022,4.239148197362118,4.775689976006628,8.251303052407607,1.2889768219034945
2020-07-22,5.041659746869293,12.011706273175339,7.26037757369465,16.306918941649865,4.280894237184786,4.607176520793143,8.492070686219705,1.3609468425034663
2020-07-28,4.944993573518099,12.216356620154777,7.81238826532046,16.69561308048701,4.004546176623771,4.751767818120854,8.686675500709615,1.5130777401017816
2020-08-03,5.060962651168644,12.772660716812803,8.450420206365703,17.51794682872617,4.232175919163273,5.0798734939751355,8.96195416141651,2.2886597019565933
2020-08-09,4.732327240972591,13.035928065732952,8.886458634902972,17.757588033558,3.7820659974057698,5.372606256332235,9.078173273951588,2.5420876897106766
2020-08-15,4.86830195717711,13.576108639158102,9.550005853692213,17.40634740652289,4.162155076762636,5.530950995145819,9.200069494879902,2.862323165823799
2020-08-21,5.037241077771469,13.276284780920504,9.698137893095428,17.04631542941668,3.8940094930763802,5.7446403881320975,9.306151389657952,2.060927377916064
2020-08-27,5.847290635048978,13.443958425108693,9.952611223205043,17.305434696447094,4.600766277363023,5.751980045877046,9.62343668709184,1.6933486986019322
2020-09-02,6.232661747564288,13.48724061835537,9.122787441641677,17.113394603899028,4.824846299470545,5.437695429341925,9.753075613968367,1.5735202706963474
2020-09-08,6.379209550000278,13.483267310289381,9.126912947564694,16.703946540488293,4.802146927597235,4.934028879897809,9.79538833464963,1.407899878692362
2020-09-14,6.132067856155627,13.613934304432524,9.727479585985602,17.00407405377526,4.440227589962548,5.307078078238931,9.870078794245163,1.3522762126745587
2020-09-20,6.375796080764074,14.12535347329464,10.067422360940913,17.066109754250622,4.943250318552632,5.557527346325145,9.992765729696242,1.7346904341794982
2020-09-26,6.814981581541057,14.3442910311095,9.39089874562385,16.96300253723651,5.405567673632566,5.039455362832676,10.042311001892706,2.5772476706340086
2020-10-02,6.980869485521701,13.879556199366839,9.118620553900286,16.73038283230107,5.1786825179188,4.997455000135366,10.050521587137247,1.9926583318517181
2020-10-08,7.166208345901191,14.009137040554599,9.513100211600154,16.292624311410506,5.401679778808054,4.855316634785908,10.05511569250412,1.931599231819618
2020-10-14,7.645403338540611,13.954953825892531,8.93181753140281,16.055572099069487,5.9398909460143425,4.849176259854584,10.06825635039748,2.194464522695176
2020-10-20,7.604274911003321,13.69164111972895,8.773642581530446,15.57995212740801,5.5817775284266435,4.291567095497841,9.99559275075896,1.7925910144276997
2020-10-26,7.210541052449065,14.372242753794898,8.883092224272282,15.705733182660413,5.845845473653455,4.312628119170608,9.86504744702409,3.421561421593948
2020-11-01,7.216984203420854,13.832514779453929,8.832905782613238,15.226258194190944,5.577524563917878,4.5211333881026725,9.742387815916508,2.9407057847751172
2020-11-07,7.505901221480595,13.63584261708346,9.004842952032696,14.709874671106519,5.810145097965741,4.601254557510957,9.784216552852047,1.5084256787083863
2020-11-13,7.373547658611988,13.859336545051256,8.692961384269442,15.550163630609354,5.79605743414019,4.529833355737814,9.807769303649032,2.373005089924572
2020-11-19,7.327263797865195,14.021851275730453,8.496734770303242,15.598062719026629,5.8905191236697885,4.1514827972515995,9.750723680039219,2.9686431422248827
2020-11-25,7.8421152025158385,13.376090086124147,8.131044584635116,14.997229188257531,6.112682669479556,4.184942776493308,9.722470020022996,2.0391556588029935
2020-12-01,8.060441633683995,13.073304585170103,7.859956996114044,14.301210657057727,6.219175739019416,3.914432974521514,9.70201227615851,0.7633404038611928
2020-12-07,8.009221231907498,13.163508744118133,7.593858662281154,14.648580031861808,6.370246696371858,3.562404421701382,9.601718965073967,2.100958933876637
2020-12-13,7.877879005137537,12.715872424089998,7.510588568516767,14.068166985495353,6.120447989761361,3.454973242897494,9.394582704209423,2.131791220093385
2020-12-19,7.207040339570236,13.103593298313072,8.050150988513021,14.371046208958713,5.882222921119514,3.707663573425277,9.287848716767215,2.533584805260345
2020-12-25,7.402592000059466,13.3426520445839,7.810492787235401,14.389868984964561,6.519294129994494,3.5568323568383153,9.17818024330214,3.9097503999603127
2020-12-31,7.367012475771773,13.093895746627645,6.925801837170105,12.054381048774472,6.501532981706905,1.831608673584431,8.548644275603067,6.311387518094831
