,1034760,1034761,1034859,1034968,1034969,1034970,1035088,1035220,1035221,1035339,1035340,1035459,1035460,1035599,1035600,1035727,1035728,1035954,1036078,1036079,1036080,1036202,1036203,1036204,1036585,1036586,1036688,1036820,1036949,1037072,1037318
2020-01-02,3.9939628405381504,4.9357017039627,2.396543990305432,6.294955682375715,3.443423877063439,2.4954324497660236,6.508682853499451,3.0329780222258025,8.436491243338738,4.757183205039473,7.333882972055874,11.323299239267385,6.050256714504959,1.367159039236109,4.080146515263716,9.854342896343182,1.032575491065809,-0.4632909439979169,0.9738550130447265,2.1497606714049047,1.2134063772213608,-3.70885322273344,1.1450290237908085,7.178641788344861,5.6599764877725525,1.3250932897035765,2.9341144242057835,4.8875580552145195,4.599017138019382,3.236721656845055,-7.996763713305287
2020-01-08,3.0980644957088947,4.973404702682002,2.6939189821307816,6.593962275811743,3.7507596511151107,4.00971384498474,6.240445121049344,2.9621450694163247,8.113139557044514,5.143744330257579,6.91701657474163,11.950771871807328,6.302788227111504,1.281567968903507,3.79287643708719,9.643113552014022,1.6229781355424837,-0.39597861170748505,1.479568347498601,2.164247378427941,0.8545248376201311,-3.750549680348964,0.6349556904992983,4.68791596099372,5.5154024280280245,0.6151410369111883,2.5081760882207567,4.985861070477453,4.369820605241883,3.6294155743773375,-8.364347786436724
2020-01-14,2.8860241234203694,5.370239301119748,2.287392759043272,5.620560953901826,3.6311805372087917,3.3932023822453194,5.473272873472135,2.9535428424174697,7.866574162872995,5.170742244651462,5.548799772600263,10.993067624899401,5.956655214857223,1.4953688810806764,4.009943079164114,9.711831649307612,1.283718872988782,-0.48724000194970074,0.8885143866094882,2.054644821849725,0.6804371650748688,-2.80846223043409,0.49402718390022393,4.069821198121987,5.361487202425365,0.16055828956606444,2.170468580093349,4.580469685323409,4.356654661342289,3.8005282871940063,-9.004033015031641
2020-01-20,3.4534186154968856,4.074971704466883,1.9593356209388415,6.839760578944588,3.2981894705597705,3.2015651008288293,5.2509552933404215,2.8214744229655366,7.334874426758917,4.648090776571712,6.220426915415275,10.639453853664612,5.139025342245738,1.7684820391978069,4.063556057136668,9.699472671838729,0.9376768619155555,-0.2721833842180681,-0.008066889160007307,2.049094462653567,0.9092156622719632,-3.8709670012291504,0.3253496308134487,5.551110776439606,5.21115332022798,0.4239837852889252,2.3579152984509344,5.394399300276291,4.35296526140377,3.596785524460148,-8.465733119328036
2020-01-26,3.1478624798064447,4.333375823437089,2.0440324158152783,5.919524275069573,2.478276744198604,3.194915881345704,5.313485009134297,2.40129122133738,7.438012277694117,4.279787030070924,6.816548406303208,10.856899141163753,5.413684807575359,1.6608548216537247,4.371039335311486,9.75177741798054,1.4667158250728454,-0.5116504469208856,0.5296862572597281,1.93474524758247,0.979940313602766,-3.859091729546307,0.09862482826879493,4.4780128909882295,5.119955633045173,0.5127032517009642,2.2294458360205267,5.101028136091019,3.445201361366739,3.672262999139064,-8.126952188306754
2020-02-01,2.8109101339174525,4.334745189294962,2.281805609651862,6.068989823387103,3.052543239422276,3.6967776137982717,5.487848796559682,2.3769664133529367,7.844341360715715,4.918250021469403,6.820547874576783,11.108851978752337,5.751466073838049,1.421136967611257,3.8143683923260783,9.575197465262988,1.685418307391008,-0.1604742752179984,1.0203864519373305,1.8371664684022173,0.6184749647881418,-3.914249170993104,-0.10702362225190498,5.3306181707953195,5.540980953262479,0.001486851167006975,2.0717173143556478,4.763886521463373,3.848534629324452,4.545858894138964,-9.030040475518216
2020-02-07,2.694873878466185,5.639565054733513,1.8212814733012048,6.439899494967051,3.4139936042943084,3.466804625308587,4.756209292313587,2.5467360821880223,7.711894604836319,4.8743976176466965,6.229579626994643,11.158047481067022,6.374325402753906,1.0469310798622256,3.121450004262752,9.224895768766512,1.1102693329363955,-0.26069203859192047,1.5980665598270196,1.847689928940682,1.035946141230104,-3.0480886678150814,0.7098270649451255,4.889590720135507,5.391919379279781,0.3209647149929955,1.9800577904282815,5.605186742204413,4.630292345274364,3.326687101291113,-8.889137034541921
2020-02-13,2.827816325097368,4.837399295216841,1.9666615881788219,7.172071480923485,2.9648094917381114,3.473860209680513,5.108756364911523,2.7651498832354706,7.669931026739317,4.829181966668768,6.695604940210999,11.29558636822989,6.023961545247241,1.2205579230868042,3.003872295727377,9.110730283987781,0.8572895740785427,-0.11890981903756526,1.5877935914640364,1.842999828855843,1.1514925467558133,-3.6367639688327618,0.2694127080282325,4.980689666010647,5.332434217430607,0.15444903858194348,1.80985193828732,5.309013462729633,4.43812771130871,3.1709982425942433,-8.820490184477642
2020-02-19,3.1841949162038983,3.50985023874615,1.9136948862296363,5.748795025191788,2.391272989746798,3.374188049384146,4.930507239685793,2.0773664831831846,7.300637383811674,4.706373439770786,6.819778191115383,10.057242258008129,5.232017827906564,1.0384116202403488,3.461781715177577,9.306569902335863,1.1311505732175133,-0.08877923412961941,0.8196586345775785,1.7649281658715394,0.9102955956325793,-4.800448103836997,-0.4002271311176919,5.118249865069182,5.383555138450684,-0.1408066171273621,1.7207167177951375,4.790580496767641,4.167621872727126,3.895612076842931,-8.793700365634734
2020-02-25,2.3689393471007127,4.866003500817957,2.029154665549767,6.969877549466071,2.702679345065963,3.96044805916182,5.1012002046736935,2.5761665553807083,7.990221314869876,5.27706775973974,6.779014751508089,13.63068862425765,6.411385547371095,1.1279409857173888,1.9288619264129396,8.871243568236558,1.4435284805963349,0.7185533506774462,1.461119576805391,1.7223065331704386,0.7570967552453975,-3.1328836623304053,-0.361695118474719,4.647342561621248,5.91594506078468,-0.3115178238380283,1.4831199490710905,5.373544627326872,4.4447623664756355,4.738277791877652,-9.109542916778798
