,363026,363120,363121,363228,363229,363230,363488,363489,363599,363600,363721,363722,363723,363873,363874,363993,364224,364225,364226,364465,364466,364467,364733,364828,364829,365077,365078,365201,365321
2020-01-02,6.576145048696585,8.126106084964476,4.142517344698286,4.869735792130633,7.551681659518751,5.214619046064407,4.964316008117636,9.392985714236668,6.651059300072708,6.972665677587358,12.475797749569804,7.420681724095693,3.5142509794817656,5.9543884678968855,12.049369944689033,2.397020068200522,0.7980128059188818,4.449351447418042,2.8105898220774463,-5.163670877817234,4.0250939035698705,9.330748746627838,7.205514022345934,3.0340201456132063,2.7073284769463895,6.64065138230597,7.146077447158511,-1.861525836777023,4.537565347742065
2020-01-08,6.555296032827163,8.323253668825071,4.43260884720287,5.736846838489071,6.964184483729838,6.018461361602461,4.761909270235256,9.707843033038495,6.860698822845265,7.062472441586159,12.186938957571089,9.126370595535708,3.2161954365819545,6.059972144522396,12.886679824767969,2.6502547874354967,1.0470209044329541,4.588110926231123,2.6693756283197736,-3.481805374529598,3.857359010509108,8.010709679338646,7.227703701879177,2.609631573839352,1.8370960605492037,7.084063531913062,7.124354257491211,-1.348473505715381,4.503002344121395
2020-01-14,7.096256308444014,7.421492626583044,4.235182664044464,5.7208633275204255,6.366736498046643,6.02601315457713,4.6437471213175545,9.413522232698128,6.651171814868116,6.95409879703279,12.076318831075454,7.7312853695222765,3.4138411447931283,6.148762433395735,12.31237229319964,2.646312675312304,1.1056483287067973,4.42684971802836,2.408302716467931,-3.1222638800467806,3.4777647933711444,8.058609442387343,7.186366578794107,2.5127456599936058,1.5135014563287896,7.074970627578326,7.301762219190902,-1.492172727828768,4.538157847193521
2020-01-20,6.489848138970375,8.566497773457934,3.5615237837200278,4.50931851906479,6.4582463186842585,6.138059840393745,4.534556041658383,8.660267140584947,6.029894951649675,6.862362830179842,12.170174488058489,7.691356820686427,3.1020109300511907,5.665957149925678,12.425278488650694,2.511663955407492,1.397277740791707,4.552507260411635,2.6081797931889596,-5.535238974969767,3.5816487155446763,8.918191567948755,6.961945625457349,2.5963733093107053,1.7655448668113047,7.265651003212083,7.4842511421633215,-2.7896653189188054,4.667828893682133
2020-01-26,6.469101064860979,7.640166775384489,3.620854936096392,3.8212532933967127,6.378527006770085,5.650779642089939,4.043290617384386,8.3628108099564,5.658321949543668,7.016287918476301,12.214716583747506,8.153018711657632,2.8647388049134017,5.850086086058639,12.72845191399076,2.4564528355538986,0.7489420224107208,4.665494494318231,2.710920577355809,-5.193173967629775,3.648939813672963,8.882196425784823,7.114453422382091,2.5829289033740195,1.6295272617451442,6.677025861288131,6.2129176976834195,-0.9029047184245353,4.699468783045189
2020-02-01,6.413311499393334,7.893410732297611,3.999245487556026,5.040215635433664,6.521541920961985,6.3578414165948685,4.435389528374321,9.693561287258564,6.154205931155591,7.134810442244083,11.65654908260753,7.855578822250675,3.19386365930502,6.068024233854379,12.375345406699362,2.5774263832246858,1.203801816172482,4.561981036671815,2.4329790465148715,-4.599602313262201,3.435190455257957,8.15827866934644,7.177273630715832,2.062457155598389,1.0946601908348699,7.155500201544669,7.066923336912732,-1.4807281936618253,4.643381957888158
2020-02-07,6.470120343295157,8.264446547441292,3.880331981890394,5.26479826796012,6.164523543733326,6.2336647435573935,4.404044190278715,9.203923007614076,6.475567547121349,6.541469856161481,12.113733737026747,7.332020399528094,2.733354195598623,5.529921974828019,12.215889744474104,3.323327104586628,1.4438045530941235,4.0444285223083245,2.5574305068735868,-3.4610308830589727,3.3963873758108045,8.95710814954203,7.025969273770644,1.9736469462965043,1.660182233115468,7.440790875086762,7.885797598918687,-1.228246580321283,4.651372233397138
2020-02-13,6.249198721279486,8.979133004790317,3.903468385165713,4.652047461066963,6.315415413349015,6.377910461260478,4.273513227399456,8.748844552866059,6.589178041914698,6.6441473071674935,11.900018355905498,7.450809037997753,2.8107517392383574,4.475361186952847,12.204622254309426,3.048969910929838,1.6838114798419328,4.130297156363642,2.783387074125523,-5.31669510781234,4.224612919770865,9.174629142189499,6.91684683263394,1.613227114713164,1.398369254217335,7.095880732610489,7.640248524320976,-1.800594088359107,4.607724799542247
2020-02-19,5.884770823149541,7.596648586591578,4.04608486088864,4.848973209828265,6.326273191482217,6.2784561080401895,4.183675886940034,9.221342788296383,6.445515174375458,6.858238006934393,11.40485103417512,7.7360628241453755,2.6699296818335396,4.8903118844017595,12.388759642504056,2.5445149024308895,1.9797874809070244,4.357777869526976,2.6902858992373204,-5.754269287284959,3.9650587738689103,9.13586309249018,6.948674878801648,1.359017405572335,1.1371759354554598,6.65619913886559,7.424943161050493,-2.878363056344572,4.5621042326432
