,562692,562693,562694,563354,563355,564018,564708,564709,566127
2020-01-05,6.519526578177989,4.283777464456493,2.9633383759005936,1.057756747572693,11.271266148970088,-23.867163791835566,2.6429646418919805,5.368821290511958,2.80427555737384
2020-01-11,5.673061115301507,4.173573450481184,2.8751036027281227,0.5720553320882225,11.336408854596517,-23.83765561675979,2.4436587536406327,5.371646240506329,3.078562896276555
2020-01-17,6.374827228405002,4.810070499294278,2.7331625308579435,0.36734247493610894,11.271042660027668,-19.01219448919163,2.3046301587879503,5.561423358814772,3.5675848791116085
2020-01-23,6.907296952252595,4.337499593584809,2.449587340143327,0.33705752374870945,10.841714250538617,-22.174094257204832,2.05981006519504,5.15971460685149,3.054015498211884
2020-01-29,6.159704916113207,4.495604751681482,2.37033384527255,0.369025441602822,10.67164215620635,-18.109429026092265,2.03590912570196,5.096645158395341,2.821078198870108
2020-02-04,5.4104693948905735,4.633000785220034,2.254838532283447,-0.05556595833794997,10.798053624713068,-22.63974856497069,1.905355172902951,4.984418157035156,2.565750939074954
2020-02-10,5.696334535777024,4.997378727675041,2.1169273567241707,-0.8483105369173445,10.952614399472907,-19.660319204054602,2.0703359196896907,5.078032754783049,3.2440721909299075
2020-02-16,6.519902043286339,5.261334727339447,1.9493119459900425,-0.8907503268650427,10.681519841591417,-25.143057727216203,2.0091668345379636,5.300584942097026,3.4434911279433944
2020-02-22,5.901191883435728,4.739825062482762,1.8181768840378103,-0.8720856591256188,10.33675231903351,-20.70921347896512,1.7017609010556611,5.010771860282689,2.8005332888167764
2020-02-28,5.592378088030093,4.52434088076903,1.630884355808485,-1.217673297426546,10.349565664049894,-24.31670972977372,1.6770735530898306,4.7073571621831585,2.3578808388676933
2020-03-05,5.211805188240474,4.491215882408142,1.549885029603943,-0.5744790331407348,10.009485555482222,-20.91710250040886,1.4865918774761828,4.705653806314567,1.9557948812248025
2020-03-11,5.361580822989686,4.8056622183785205,1.4463151810430785,-0.7730584772965527,9.920840852712836,-25.508979058710665,1.1694280719619294,4.850943479268637,2.263603250301106
2020-03-17,4.887953550465347,4.863395792184333,1.3699018176447222,-1.2784230703785027,9.999061635250676,-21.946654712730464,1.19007037650383,4.7750591178377935,2.3884074541315954
2020-03-23,4.757726265804298,4.374364818305086,1.1572777719339111,-1.073245522774934,9.771734169224528,-24.665205068892096,1.2585152872415482,4.393842605972931,1.6387587959790686
2020-03-29,3.6897441072600587,4.281568326704015,1.1580475559348358,-0.77327154024684,9.648381505351658,-20.894508923862666,1.1955313084243289,4.225340661531246,1.2646472899867085
2020-04-04,4.762065939183197,4.738781126521573,0.9924238342687666,-0.7637240321038217,9.587093328482121,-25.408980864821824,1.0670756583958243,4.448277800674824,1.619993726941079
2020-04-10,3.754859206911328,4.960472430750622,1.0974393921636443,-1.148806266881179,9.837354797886285,-22.59459816933048,1.0250152980501681,4.5470516390726115,1.8411203729153964
2020-04-16,5.314277511911895,5.136318482643368,0.8725696036650525,-1.2283475512786826,9.650850944757401,-26.449779034227703,1.1078515247297485,4.6606021779785625,2.047732081361488
2020-04-22,4.579865207471394,5.148461977835785,0.9323276940947247,-1.3524010412338883,9.67979781409846,-23.149713854534344,1.1297132885612144,4.625503916246527,2.0406914515667776
2020-04-28,4.425306417062702,5.105121070876921,0.9276293137207583,-1.299917084506748,9.653634200691055,-26.259573932654483,1.137434640762489,4.564734117228456,1.9887364838528914
2020-05-04,4.493491512457752,4.993210359979253,0.8509387615850503,-1.148284436503526,9.58211486320985,-22.660744015229866,1.1245525738100073,4.430033335974427,1.6518567896075549
2020-05-10,4.207223267453573,5.25738478037351,0.9839928465061689,-1.0414174915114836,9.676495614970026,-26.358805789142806,1.1291997402341345,4.593021011506453,2.0087886413183647
2020-05-16,5.075663141224942,5.025405641277626,0.873335901236139,-0.8180656915130529,9.482697204484195,-22.72814436013961,0.9493499941163612,4.487457508143334,1.8649211806338464
2020-05-22,4.820639799737937,5.601127026088344,1.054794464498797,-0.9377907140701933,9.810155574291837,-26.757882243715173,1.0500657929434898,4.833365703129313,2.3434332838476433
2020-05-28,4.703887404034637,5.272453253708159,1.0930255394704433,-0.8887740030928333,9.782831540588976,-22.95071780578074,0.9351723421085179,4.667877155233882,2.2101663394792492
2020-06-03,5.099301645186305,5.723247302567291,1.2165685443767176,-0.755532354185604,9.929971711504727,-26.514851115961836,1.1184526153669865,4.971411564222418,2.5958500039973202
2020-06-09,5.2358964970071495,5.299647823483184,1.2118547746840074,-0.649670165966644,9.902565743940235,-22.438215492656656,0.9987361684414788,4.726706230612976,2.3359317229916794
2020-06-15,4.999211334450569,5.707477140176911,1.406661222371552,-0.4343359916134957,10.18567085754707,-25.784653944275295,1.2273739594503958,4.999316126143689,2.5550746315163693
2020-06-21,5.803428308814879,5.988578162713777,1.4593562143794214,-0.6306157348822383,10.433398241411496,-23.363450812219472,1.1949532054644465,5.21877194436282,3.019878991174794
2020-06-27,5.884135889945727,6.203102448462584,1.6790487721973433,-0.5754144541633792,10.63138897628108,-26.539090606925924,1.3622218083091793,5.499089974080141,3.499651054878516
2020-07-03,5.913326862260396,5.688211531423331,1.7226670097149777,-0.3687483920664194,10.601833896935576,-22.544216214059812,1.3151957813178108,5.269000647368359,3.084709611391755
2020-07-09,6.776987868624231,5.90816212576204,1.8060307036769787,-0.11034605101730444,10.810561597718031,-25.28133982461597,1.4976358070738691,5.4710969664225955,3.33943632970624
