,336238,337321,338995,339099,339201,339202
2020-01-05,-0.5162665039516439,4.577374109093504,2.45531704505939,-4.659347747770923,-7.033123472182065,-2.4101076965142303
2020-01-11,-0.5980551158464662,5.383684960104669,3.129499184213813,-5.1761732581224535,-7.21895095229176,-1.3674367960819058
2020-01-17,-0.24644634791241593,3.719576531431451,2.960527128025501,-5.672512504997089,-8.09856363489187,-1.8447135745321317
2020-01-23,-0.7194594920688262,4.814762210483388,2.479566969869098,-5.063679384220574,-5.9590875135719825,-1.3148459307445473
2020-01-29,-1.4051964039252116,4.73443316306516,2.79323155821727,-5.43767284556308,-7.118901692713826,-1.195106070221608
2020-02-04,-0.38729590790953683,4.762720800681467,3.1224352122752883,-4.967900003277464,-7.580524326970303,-1.0808860547508061
2020-02-10,-0.2114297336189761,3.359490153943409,2.666598314829474,-5.114393503835089,-7.162117163531937,-1.4066074469390477
2020-02-16,0.19177001238951075,3.2831676198646216,2.3154090237179554,-5.5060370681800475,-5.87893181229447,-1.6148827681501325
2020-02-22,0.7568336506559428,3.884757633543045,2.4538852522104113,-4.881048693700054,-4.78499643237736,-1.0687195116726809
2020-02-28,1.308353490040144,3.191574725030036,2.1014074366433473,-4.069737147270796,-6.128756967089001,-0.9854916922918049
2020-03-05,-0.10089785414513308,4.209656200702434,1.970085161522757,-3.8820854877148676,-5.741022776287954,-0.11544379868875687
2020-03-11,0.32855130192661886,4.1194503892514645,1.8485892711223775,-4.1545863871273525,-4.919443778803096,-0.14843410306232663
2020-03-17,1.5056280357620668,1.8837012217673044,1.5463917735659152,-3.600961266654389,-4.909521359334223,-0.4417499320635363
2020-03-23,-0.8610025934454422,4.97917206326044,1.2863417410136204,-3.2082344992708993,-3.7470211300225156,0.9925959609129649
2020-03-29,-1.875838400168739,5.579322548173837,1.5251198843720966,-3.2160391317759096,-4.851979743634999,1.3282036655580143
2020-04-04,-1.7995688497927995,5.662968157269458,1.2369739757283185,-3.665323580381118,-4.67609230186485,0.9926391516452782
2020-04-10,-0.9851573934902138,4.685614837518542,1.5635540704851625,-4.119286310231821,-5.567458232737064,0.5296219629134526
2020-04-16,-0.3550608274566551,5.0372797463382595,1.0105565934977205,-4.31742418269609,-3.7789140365985183,0.240011652400959
2020-04-22,-0.18566792070246851,4.935775156972098,1.328856501244858,-4.380550700797512,-4.161759563521155,0.17251637926712782
2020-04-28,-0.3291998303508201,5.382231458593563,1.3600074326748262,-4.2617186080697405,-4.101535233479376,0.29993311690871494
2020-05-04,-0.5802390949317218,6.2621142081764285,1.3208080162210916,-3.9023799669729655,-4.009174701254423,0.6133369958622197
2020-05-10,-0.9253695029223792,5.79139314827906,1.5082245277231872,-4.194044718590009,-5.168662954355447,0.3835919330333031
2020-05-16,-0.703371447832204,6.682512943470482,1.126369272612875,-3.89194157641678,-3.2848468541238454,0.5320505504265203
2020-05-22,-0.6218946497999225,5.530260746889598,1.416425938904923,-4.3589400873795014,-5.4222720659332975,0.06443054122588876
2020-05-28,-0.17745240143265661,5.944405231941677,1.4775757122061215,-3.9362727241080027,-3.98187289148804,0.24421828264435597
2020-06-03,-0.43029032464109207,5.274658935492181,1.527361604446332,-4.275313294792278,-5.3428609732577765,-0.07859416427343824
2020-06-09,-0.18085121963773876,6.048777466935095,1.4047766267433142,-3.714286493584037,-3.6332843750133836,0.28579647531072183
2020-06-15,-0.6714521937483902,5.20387423256632,1.6781928913965727,-3.958329865011857,-6.0006781575304835,0.15857239183441507
2020-06-21,-0.08948630722812112,4.929968142945731,1.6063244223164466,-3.9820321588442944,-5.198369832799546,-0.008604371517328957
2020-06-27,0.1027881636041279,4.325943092365281,1.78374620320045,-4.1542256516622516,-5.544434833776021,-0.16853628315332614
2020-07-03,0.044960441989890576,5.092847440939162,1.7840696178908741,-3.6289257659116565,-4.5452521982948095,0.3502677171846038
2020-07-09,-0.6323597718935856,4.786210175981901,1.5472298731078995,-3.7936427814397824,-5.713043065612647,0.3378289891954154
2020-07-15,-0.5632868418718129,4.7424354867519485,1.9124786745446807,-3.663615628903413,-5.578297619385154,0.5631292313328604
2020-07-21,-0.8082869277457867,4.34690871379298,2.0270581749328374,-3.7410029139972885,-6.538754700602713,0.6353164656806811
2020-07-27,-0.5859547288217417,4.03633874112779,1.9891565838419076,-4.120765055584798,-6.5257134330307744,0.4346214652699274
2020-08-02,-0.1887763388778776,3.6813124608816574,2.2988762409889345,-4.30963262971664,-6.328153582440837,0.40787287640975123
2020-08-08,0.255512816950346,3.023683653801977,2.1813876810905333,-5.034405333771311,-6.15585082100069,-0.13455124493660264
