,440003,440108,441066,441598,441724,442210
2020-09-25,-2.8813448149693883,1.9524692251899696,-2.848355209982846,2.758443428690355,0.11499565301021164,-0.3192821688947305
2020-10-01,-3.5289182482201706,1.9419779737221363,-2.797446474306477,2.6257744445282896,-1.8420684150495177,-0.2648043091052177
2020-10-07,-3.1147628338579283,2.018118204510025,-2.6573141980213544,2.5396956898275738,-2.0887640621510393,-0.29116840020084567
2020-10-13,-3.0570383045028375,2.2661236409819363,-2.514257065065782,2.567128609975959,-2.2879192919736724,-0.36572714522752925
2020-10-19,-3.7028499731604088,2.219812486859233,-2.499852977790154,2.4213681154409743,-3.2402460106697397,-0.3639423541048279
2020-10-25,-3.9806412518072802,1.962900963048849,-2.5802353651719305,2.644769109076522,-1.4731153441677698,-0.2449907455150635
2020-10-31,-3.388495113278541,2.0250213907166783,-2.655736284604771,2.597333091023203,-1.9210863648402832,-0.24168848491670936
2020-11-06,-2.5587290534322644,2.477861741493329,-2.5295912434872405,2.3928326863936897,-3.6284954506948814,-0.46138471519743085
2020-11-12,-4.1670577209203215,2.219498906352041,-2.5539449568353882,2.406295163999049,-3.0399781384265854,-0.3725638745468416
2020-11-18,-3.8387671459830672,2.1364716017715013,-2.4795926358501235,2.4961086524796956,-2.7708279911808464,-0.2952023986914085
2020-11-24,-3.1014950622471016,2.377357813828147,-2.3944771508114893,2.3407702250664517,-3.7385499413217804,-0.37847177137576704
2020-11-30,-3.278296732643951,2.7649620161857156,-2.0510433401782837,2.223887520751137,-5.331084030966453,-0.45958104390790844
2020-12-06,-4.710306681230944,2.5567640369610825,-1.861723042075099,2.377580267836594,-4.220179082795699,-0.2896320505583567
2020-12-12,-4.456617640318638,2.5009174012513347,-1.767457992076913,2.3717834320790496,-5.27794478259524,-0.14370883372084364
2020-12-18,-4.425054302072191,2.368915884498091,-1.7568804727163547,2.6069230591874364,-3.2427471007763113,0.023955838736418045
2020-12-24,-4.6110363979331295,2.256522032131153,-1.4993954947511754,2.7383341977491282,-2.8282945033323657,0.2756405019370689
2020-12-30,-4.859810045245289,1.6158096445294587,-0.9387760243006125,1.5474323692166725,-10.288861212854847,0.6032771588999655
