date,T_0,T_1,W_0,W_1,inter_0,inter_1,W_diff,T_diff,const,trend
2022-02-15,0.27638840377226687,0.3445212582094711,0.8229201470096791,0.8821305841924347,0.2892447529555186,0.35813423758232166,0.7185354691075809,0.5162666666666667,1.0,0.6593406593406594
2022-02-26,0.15298637792525324,0.15744901486346352,0.5489475442699548,0.5670103092783574,0.10680008190389562,0.10520293111050581,0.4965675057209051,0.34924444444444447,1.0,0.6703296703296704
2022-03-09,0.25745721271393646,0.23017628759073624,0.457734714333447,0.46151202749141107,0.1498673024186842,0.12518161267068456,0.4187643020594686,0.2704,1.0,0.6813186813186813
2022-03-10,0.2871463499825358,0.2651572761838922,0.4553959238222525,0.4594501718213177,0.16629546882879837,0.14356180317887285,0.4210526315789953,0.28480000000000005,1.0,0.6923076923076924
2022-03-20,0.3181627663290255,0.3185966125129623,0.39859672569327953,0.4054982817869404,0.16127648799982602,0.15223941601752464,0.45080091533180183,0.3432888888888889,1.0,0.7032967032967034
2022-03-22,0.41697520083828155,0.4191151054268925,0.39191446708987765,0.3917525773195991,0.2078210326530875,0.19348268839104438,0.40503432494282865,0.350311111111111,1.0,0.7142857142857143
2022-03-31,0.23010827803003844,0.3533010715520221,0.3952555963915786,0.39415807560138777,0.1156640105284822,0.1641014130640238,0.3981693363845087,0.6566222222222222,1.0,0.7252747252747254
2022-04-03,0.1369542438002096,0.09045973038368475,0.40862011359840134,0.4054982817869404,0.0711677459876219,0.04322562132123923,0.382151029748212,0.2177777777777778,1.0,0.7362637362637363
2022-04-11,0.34449877750611246,0.24832353957829245,0.6969595723354548,0.7560137457044764,0.3053396820479096,0.22123025454749326,0.7414187643020675,0.09555555555555557,1.0,0.7472527472527473
2022-04-15,0.36632902549772967,0.5727964051157968,0.6558636819244801,0.6769759450171857,0.30554338808794684,0.45695186903787316,0.4965675057209051,0.8744,1.0,0.7582417582417583
2022-04-22,0.4590289905693329,0.4363982025578984,0.5957233544938061,0.5979381443298949,0.34775446740805754,0.3074936485606894,0.3821510297483421,0.28773333333333334,1.0,0.7692307692307693
2022-04-27,0.4431714984282222,0.40387141375734537,0.6114266622118233,0.615120274914091,0.3445911913180657,0.29275215039088553,0.38901601830666205,0.24444444444444444,1.0,0.7802197802197803
2022-05-03,0.5117010129235069,0.5084341513999309,0.6057467423989279,0.6140893470790444,0.39418068565470143,0.3679283179709028,0.4210526315789953,0.33893333333333336,1.0,0.7912087912087913
2022-05-09,0.6259517988124345,0.5389561009332872,0.5933845639826306,0.6013745704467303,0.4723512979670733,0.3819402159839274,0.4210526315788652,0.12666666666666673,1.0,0.8021978021978022
2022-05-14,0.6117010129235068,0.5661942620117525,0.5756765786836004,0.5841924398625535,0.4478223214358767,0.38977890692255096,0.42791762013731527,0.2329777777777778,1.0,0.8131868131868133
2022-05-21,0.5798113866573525,0.7014172139647425,0.5689943200801796,0.5704467353951927,0.4195489589717489,0.4715073382745113,0.3821510297483421,0.6618666666666668,1.0,0.8241758241758242
2022-05-25,0.5953894516241705,0.5651572761838922,0.5656531907784786,0.5704467353951927,0.42829140008039557,0.379910554937328,0.40503432494282865,0.27182222222222235,1.0,0.8351648351648352
2022-06-02,0.5360111770869718,0.5199446940891809,0.5489475442699548,0.5567010309278319,0.3741904239491284,0.3410955970352932,0.42791762013731527,0.30666666666666675,1.0,0.8461538461538463
2022-06-05,0.6753056234718826,0.7228828206014518,0.5379218175743455,0.5463917525773259,0.4619633287870295,0.4654456505763591,0.43478260869563523,0.47404444444444443,1.0,0.8571428571428572
2022-06-14,0.6099545930841775,0.5898029726927065,0.5155362512529265,0.522336769759459,0.39989381937679813,0.363040012317949,0.42791762013731527,0.29813333333333325,1.0,0.8681318681318682
2022-06-26,0.7060076842472931,0.8022468026270307,0.456398262612759,0.4639175257731997,0.4097711580949539,0.4385768576647736,0.44393592677348187,0.5999999999999999,1.0,0.8791208791208792
2022-06-27,0.6411107230178135,0.7090563428966471,0.4520547945205516,0.4580756013745757,0.36856330801868803,0.3827496868023084,0.43478260869563523,0.5255111111111112,1.0,0.8901098901098902
2022-07-08,0.6709395738735592,0.6384721742136191,0.3541597059806228,0.36185567010310826,0.30218335149388276,0.2722540155794099,0.4645308924485718,0.2680888888888889,1.0,0.9010989010989011
2022-07-19,0.9966468739084876,0.8719322502592465,0.24156364851320228,0.2474226804123784,0.30616875346136513,0.25422554433410366,0.4736842105262884,0.03955555555555574,1.0,0.9120879120879122
2022-07-20,0.9483059727558505,0.9966816453508469,0.23154026060808044,0.2371134020618724,0.2792305812423659,0.2784899321813454,0.47368421052641846,0.48337777777777785,1.0,0.9230769230769231
2022-07-30,0.7780300384212364,0.7624956792257173,0.15135315736718186,0.14776632302405607,0.14975310177914872,0.13277300690784738,0.42791762013731527,0.3144888888888891,1.0,0.9340659340659342
2022-08-01,0.7741180579811388,0.793881783615624,0.14801202806548092,0.1408934707903854,0.14571094825279854,0.13180856796915608,0.40503432494282865,0.4051555555555557,1.0,0.9450549450549451
2022-08-10,0.8388753056234719,0.7930176287590737,0.10791847644503161,0.106529209621993,0.11512806151025291,0.09955165487363599,0.45080091533180183,0.23813333333333336,1.0,0.9560439560439561
2022-08-13,0.8772965420887182,0.8687867265814034,0.09355162044770236,0.08934707903781633,0.1043724093095074,0.09147248409517213,0.4347826086957653,0.3351999999999999,1.0,0.9670329670329672
2022-08-21,0.7316101990918618,0.7607673695126167,0.042098229201462264,0.04020618556701637,0.03916801442961083,0.0360447225313427,0.45995423340964847,0.42817777777777766,1.0,0.9780219780219781
2022-08-25,0.915578064966818,0.9109920497753198,0.0,0.0,0.0,0.0,0.48054919908460836,0.346311111111111,1.0,0.989010989010989
