,10905,10961,10982,11038,11161,11176,11208,11243
2020-01-06,6.531267953905063,9.81151834647066,3.1251359546962645,9.630024857846207,4.773962875497357,3.1489997547890667,6.5830682174679955,0.7178674347143037
2020-01-12,5.326323654190389,8.996273702778653,2.880357823354072,10.460522443948669,5.1577306976640696,3.0566002397245615,6.614186899621449,3.7655129682800297
2020-01-18,5.2560782782041695,9.00235011488143,2.1286637836006,7.881711275869481,3.5003448497869343,2.1592530651740853,6.937748531160811,2.96490378488374
2020-01-24,5.170174107531496,8.434237003282645,2.203992574182684,8.427337529041463,4.014659620347354,2.2101953136222683,6.663488165474596,2.819077401698019
2020-01-30,4.600700148081392,8.222839228399792,1.895158719775437,7.1504563719322665,3.280788686685499,2.0326747704397716,6.348888434887253,2.7175489361025544
2020-02-05,4.471789230531744,7.740831252194146,1.801853241218594,7.306008090768078,3.5137268034714335,2.08355795273339,6.164682800617299,2.290292337727662
2020-02-11,4.329836812040178,7.342325576302614,1.2995157757386204,6.905488843189994,3.287802332493591,1.8868623798043016,5.879191448622639,2.184209066744767
2020-02-17,3.910969669554697,7.002789807054404,1.3112658946777733,6.917504342018384,2.995947284155351,1.9440158541962393,5.670728139489616,1.9115950869892373
2020-02-23,3.6047266577661508,6.775903719639628,1.2182862038422329,6.728778082462876,2.7157887872788713,1.9113499193783214,5.370728389324557,1.893134147742094
2020-02-29,3.431404795520413,6.472938826157285,0.9869754603233325,6.648642259307968,2.60472105935518,1.8699999879220188,5.161902197794025,1.6842347992352789
2020-03-06,3.4390233251351296,6.072305389855389,0.6149302446671685,6.4546361179869916,2.6986140876625457,1.749194914477739,4.919992340468188,1.2738690239107946
2020-03-12,2.983956311089456,5.890501415552412,0.7099364910886354,6.4601472550875005,2.3620131695865796,1.818053718777601,4.681631790254138,1.045320262164724
2020-03-18,2.6486327625479196,5.780689076702185,0.7979278217957653,6.462656627428464,2.0791433742977015,1.8959193138984185,4.465353372371217,1.0405822336886281
2020-03-24,2.7684440839888977,5.476751002663316,0.4142281639348999,6.327215569303046,2.2565434965221085,1.7999495032967143,4.269575586779811,0.7694671212199857
2020-03-30,2.835043681376846,5.127181677974888,0.10324694890111896,6.227563553928052,2.408676567462914,1.699443197959396,4.079568376158189,0.23341929765638447
2020-04-05,2.178177695067251,5.150017744070116,0.5207432407118775,6.458944210499187,1.8200851326162661,1.887654004298411,3.9134790488772104,0.21337686897424746
2020-04-11,1.90205742537047,5.187049106791155,0.6691330523582915,6.571558644309338,1.5217573771232793,1.994004859215992,3.7912360567215266,0.4495251349404086
2020-04-17,1.7328011714408365,5.134359578338831,0.6149827664055136,6.795477764628879,1.3899809108010448,2.0712668161951546,3.7177269898520624,0.3908142809219388
2020-04-23,1.4814344489770304,5.130778117510724,0.7942572330704953,7.095601140540342,1.1607654092452284,2.2226481861941787,3.701715320374028,0.23773496171322783
