,316031,316359,316360,316361,316362,316363
2020-06-09,-6.1194316752005875,-11.894316914842229,-15.831340007185474,0.5950766728362806,2.114102721914625,-1.1531289367696171
2020-06-15,-6.241370792254095,-12.052213419804701,-14.746463417072647,0.6411282832922796,1.9155965492531628,-1.194512796373516
2020-06-21,-6.366015441622697,-12.26303145286331,-13.986829262719802,0.6854876027608894,1.745984417812867,-1.2257208210075206
2020-06-27,-6.573039033963587,-12.582844151112578,-13.056922519848783,0.759946531954494,1.5323545697466727,-1.2367831411609078
2020-07-03,-6.158918102955967,-12.700924627068417,-13.811558103346833,0.7090320492007827,1.5653986741222088,-1.403586899377709
2020-07-09,-6.096214428544991,-12.735630324783468,-13.128401064181723,0.7167801227031481,1.4324337961401294,-1.4932671348407958
2020-07-15,-5.887310521035257,-12.687982812327999,-12.908529438721644,0.6919288517959217,1.3685749655798283,-1.6208443706902944
2020-07-21,-5.789857596667282,-12.603765721080396,-12.351489716606473,0.6838679632654578,1.2657411571287156,-1.7194977980825037
2020-07-27,-5.988759379881655,-12.64687968810389,-11.16385514812876,0.7369565339177706,1.0587519848682092,-1.7376626363426197
2020-08-02,-6.080411633605673,-12.79948014247362,-10.524675527612999,0.7827886309183851,0.8991736040582907,-1.7776612147404585
2020-08-08,-6.567384837857411,-13.212279270222883,-8.895006896147649,0.9194881470846772,0.5707938839406914,-1.7181603657259785
2020-08-14,-6.549489371555865,-13.646997284986863,-8.890671845158494,0.9664728692223887,0.44510504934399364,-1.7824583134621506
2020-08-20,-6.515166725692918,-13.99377085179982,-8.663836848583472,0.9987400357020775,0.31266489980446366,-1.8540297833020887
2020-08-26,-5.874078638677613,-14.0187978710494,-9.611939133544212,0.9104474988287281,0.3825629705269371,-2.0975463665827405
2020-09-01,-5.434153315006981,-13.787463950468137,-9.347774078601248,0.8407091943321667,0.34219234014435784,-2.311962626290814
2020-09-07,-5.241659494437693,-13.476490943553006,-8.485751345665477,0.8012281750098547,0.23418136857064376,-2.462330829013686
2020-09-13,-5.373133333951822,-13.302849569574065,-7.07767286801527,0.8302140879784341,0.02508238470559121,-2.5206311920225897
2020-09-19,-5.373501130078115,-13.242565935239003,-6.398194778838729,0.8492922999944277,-0.1181079514327461,-2.601190474447252
2020-09-25,-4.966925579020195,-13.083336403093405,-6.697120783101866,0.7977867782156869,-0.12325879625353053,-2.788317922602463
2020-10-01,-4.954975546451513,-12.934128759438277,-5.769024843955407,0.8080921828412801,-0.2808535105958416,-2.8747345623627467
2020-10-07,-4.767967762430654,-12.766600689756263,-5.563092555723358,0.7824389982665343,-0.3444395949867065,-2.996044814754791
2020-10-13,-4.447685490227419,-12.448737762909015,-5.900746830793409,0.7078543524203509,-0.30774566866478636,-3.1295825734800866
2020-10-19,-4.435601691003168,-12.194688594707884,-5.194777779957917,0.707209851681645,-0.41366853937403114,-3.1887955820338583
2020-10-25,-4.64296082497545,-12.105847294873143,-4.311758097457101,0.7481165672513308,-0.5657623843706503,-3.176426327827376
2020-10-31,-4.77698726865612,-12.09921386678694,-4.226626755474584,0.7654146292870339,-0.622160378382052,-3.149755693874096
2020-11-06,-4.439427103537541,-11.91127438086756,-5.606850491591814,0.6791531866751681,-0.45048681736931506,-3.215873523391931
2020-11-12,-4.458021975344288,-11.77336938078166,-5.326695704678244,0.6880920850280887,-0.4917294594865478,-3.214998304311117
2020-11-18,-4.61161697478812,-11.786830183402323,-4.715689884510283,0.7338777483903351,-0.5963910290507091,-3.1912930372114996
2020-11-24,-4.293325367317587,-11.72272782971632,-5.3476468600101725,0.6924266597054505,-0.5296225790720879,-3.296823196194146
2020-11-30,-3.6875764549703156,-11.404584497221023,-6.1646201631817945,0.5877678902243444,-0.3960385383624203,-3.498481133292125
2020-12-06,-3.679660446822652,-11.094284410249422,-5.094210255711161,0.5819557999031657,-0.5030298710814787,-3.5602364120315357
2020-12-12,-3.873799918645849,-10.959313551630842,-4.006001836769855,0.6168657848945527,-0.6485080199342299,-3.558417027400197
2020-12-18,-4.068736565235,-10.980770487930137,-3.4200962083863544,0.6577804031739287,-0.759718011248582,-3.5361382921281486
2020-12-24,-4.0175361425984555,-10.965125698300305,-3.908839869385858,0.6379068219771504,-0.7224617798432114,-3.5467026837901443
2020-12-30,-3.866419303306337,-10.734248415016332,-5.136942428177932,0.5512641612882518,-0.5368999572387239,-3.5301870632547967
